Date,AAPL,JNJ,JPM,WMT,XOM
2019-04-15,47.517173767089844,112.29396057128906,91.37141418457031,30.85577392578125,58.507957458496094
2019-04-16,47.52195358276367,113.52775573730469,92.33550262451172,31.006399154663086,58.906951904296875
2019-04-17,48.44734573364258,113.93902587890625,94.99504089355469,31.07568359375,59.073814392089844
2019-04-18,48.62145233154297,113.11650848388672,94.29691314697266,31.081714630126953,58.85617446899414
2019-04-22,48.781253814697266,113.37149810791016,94.41324615478516,30.837705612182617,60.140220642089844
2019-04-23,49.484832763671875,115.0741195678711,94.52961730957031,31.048572540283203,60.488460540771484
2019-04-24,49.408512115478516,114.49835968017578,94.37169647216797,31.187137603759766,59.3132209777832
2019-04-25,48.96012496948242,114.86851501464844,94.42157745361328,31.18413543701172,59.646915435791016
2019-04-26,48.72639465332031,115.47720336914062,95.13632202148438,30.58466148376465,58.39189147949219
2019-04-29,48.800331115722656,115.0247802734375,96.50765991210938,30.593704223632812,58.01462936401367
2019-04-30,47.86062240600586,116.14344024658203,96.449462890625,30.97928810119629,58.23952102661133
2019-05-01,50.20988464355469,116.7603530883789,95.70977783203125,30.533458709716797,57.07155990600586
2019-05-02,49.883148193359375,116.2092514038086,95.91754150390625,30.470197677612305,56.0704231262207
2019-05-03,50.50325012207031,116.80972290039062,96.50765991210938,30.750341415405273,56.20099639892578
2019-05-06,49.723350524902344,116.87551879882812,95.651611328125,30.86481475830078,55.95437240600586
2019-05-07,48.382938385009766,115.13172912597656,94.08911895751953,30.515384674072266,55.65691375732422
2019-05-08,48.39248275756836,114.98367309570312,93.59048461914062,30.214139938354492,55.743961334228516
2019-05-09,47.87255859375,114.11176300048828,93.51565551757812,30.144493103027344,55.69318389892578
2019-05-10,47.2093505859375,114.37498474121094,93.50736999511719,30.862218856811523,56.1774787902832
2019-05-13,44.4655647277832,112.85328674316406,90.96417999267578,30.250490188598633,55.55378341674805
2019-05-14,45.169464111328125,112.54071044921875,91.68724060058594,30.371627807617188,55.62713623046875
2019-05-15,45.710567474365234,112.61473846435547,91.33818817138672,30.247446060180664,56.038063049316406
2019-05-16,45.50944900512695,113.68406677246094,92.51001739501953,30.680519104003906,56.03071975708008
2019-05-17,45.25087356567383,114.01307678222656,92.06122589111328,30.544233322143555,55.70052719116211
2019-05-20,43.83588790893555,113.85676574707031,92.54329681396484,30.74411392211914,55.69319152832031
2019-05-21,44.67626953125,113.61003112792969,92.85910034179688,30.622976303100586,55.950008392333984
2019-05-22,43.761661529541016,114.13644409179688,92.1028060913086,30.959131240844727,55.443702697753906
2019-05-23,43.0146598815918,114.98367309570312,90.29100036621094,30.84708595275879,54.144935607910156
2019-05-24,42.849456787109375,114.99195861816406,91.18025207519531,31.092376708984375,54.372413635253906
2019-05-28,42.67228698730469,113.51780700683594,90.19127655029297,31.016666412353516,53.279090881347656
2019-05-29,42.468780517578125,108.76408386230469,89.94194030761719,30.92581558227539,52.94888687133789
2019-05-30,42.689056396484375,109.41006469726562,88.97784423828125,30.947010040283203,52.809478759765625
2019-05-31,41.91571044921875,108.61502075195312,88.06364440917969,30.719881057739258,51.92894744873047
2019-06-03,41.49193572998047,108.85517883300781,88.47918701171875,30.877357482910156,52.743431091308594
2019-06-04,43.00988006591797,110.7516860961914,91.20519256591797,31.059057235717773,53.99817657470703
2019-06-05,43.704200744628906,111.29002380371094,91.52932739257812,31.62234115600586,53.55057907104492
2019-06-06,44.345855712890625,113.19477844238281,91.72879028320312,31.8313045501709,54.52650451660156
2019-06-07,45.526214599609375,114.74349975585938,90.72315979003906,32.118995666503906,54.724609375
2019-06-10,46.10799789428711,115.13272094726562,91.70384216308594,32.56113052368164,54.96675491333008
2019-06-11,46.64191436767578,115.76213073730469,91.98643493652344,32.68832778930664,54.915401458740234
2019-06-12,46.49347686767578,117.335693359375,90.81459045410156,32.954833984375,54.32103729248047
2019-06-13,46.48390197753906,116.5323715209961,91.03897857666016,32.903343200683594,54.797996520996094
2019-06-14,46.14631652832031,116.01889038085938,91.27169799804688,33.030540466308594,54.555843353271484
2019-06-17,46.42164993286133,115.48059844970703,90.77301788330078,33.05778503417969,55.09882736206055
2019-06-18,47.513404846191406,116.13483428955078,92.01136779785156,33.2061767578125,55.57579040527344
2019-06-19,47.37454605102539,116.3170166015625,91.34650421142578,33.19709014892578,55.26759719848633
2019-06-20,47.75523376464844,117.7746353149414,91.57920837402344,33.40907669067383,56.21416473388672
2019-06-21,47.592430114746094,117.67523193359375,90.95587158203125,33.65438461303711,57.00664520263672
2019-06-24,47.54453659057617,118.4785385131836,90.30760955810547,33.68770217895508,56.463661193847656
2019-06-25,46.82387924194336,119.4557876586914,89.55963134765625,33.53022766113281,55.964683532714844
2019-06-26,47.83664321899414,117.47647857666016,90.15802001953125,33.360633850097656,56.20684051513672
2019-06-27,47.82228088378906,116.5157470703125,90.45719909667969,33.342464447021484,55.634490966796875
2019-06-28,47.386531829833984,115.34803771972656,92.91728210449219,33.46056365966797,56.22883987426758
2019-07-01,48.2556266784668,115.41429901123047,94.4797592163086,33.49993896484375,56.1774787902832
2019-07-02,48.53813934326172,115.96920776367188,94.57948303222656,33.796714782714844,55.561119079589844
2019-07-03,48.940364837646484,117.71665954589844,94.4288330078125,34.01475524902344,56.08943557739258
2019-07-05,48.897274017333984,116.41639709472656,94.9896011352539,33.91180419921875,55.86194610595703
2019-07-08,47.88930892944336,116.74767303466797,94.47066497802734,34.135894775390625,56.118770599365234
2019-07-09,48.18140411376953,117.11209106445312,94.87242889404297,34.18435287475586,56.08210372924805
2019-07-10,48.65785217285156,116.94644165039062,94.59622192382812,34.214630126953125,56.87456512451172
2019-07-11,48.30350875854492,116.03544616699219,95.50017547607422,34.49930953979492,56.91857147216797
2019-07-12,48.67461013793945,111.22376251220703,96.50457000732422,34.70523452758789,56.962608337402344
2019-07-15,49.13192367553711,111.56332397460938,95.33277893066406,34.8203010559082,56.559051513671875
2019-07-16,48.9619140625,109.7330322265625,96.35391998291016,34.75368118286133,55.7151985168457
2019-07-17,48.686588287353516,109.20301055908203,95.40809631347656,34.70523452758789,55.38502502441406
2019-07-18,49.23965835571289,109.3769302368164,95.97724914550781,34.741580963134766,54.915401458740234
2019-07-19,48.504615783691406,107.91931915283203,95.03146362304688,34.49324417114258,55.025455474853516
2019-07-22,49.613155364990234,106.53628540039062,95.64244842529297,34.16618728637695,55.084171295166016
2019-07-23,50.001014709472656,106.7019271850586,97.39176940917969,33.94510269165039,55.30429458618164
2019-07-24,49.9603157043457,107.48043060302734,97.78514099121094,33.917850494384766,55.29694366455078
2019-07-25,49.56527328491211,108.59014892578125,96.84773254394531,33.9844856262207,54.9814338684082
2019-07-26,49.7376594543457,108.26715087890625,97.27457427978516,34.22675323486328,54.893375396728516
2019-07-29,50.20212936401367,110.1636962890625,96.96488952636719,33.99961853027344,55.28226852416992
2019-07-30,49.98665237426758,109.38520050048828,96.74726867675781,33.93601608276367,55.289608001708984
2019-07-31,51.006595611572266,107.84481811523438,97.0904312133789,33.42725372314453,54.563201904296875
2019-08-01,49.90285110473633,107.90278625488281,94.52926635742188,33.124412536621094,53.169002532958984
2019-08-02,48.84701156616211,108.54876708984375,94.5208740234375,33.130470275878906,52.64805603027344
2019-08-05,46.289955139160156,107.79513549804688,91.70860290527344,32.04632568359375,51.569400787353516
2019-08-06,47.166255950927734,108.30030822753906,92.4284439086914,32.48542404174805,52.06836700439453
2019-08-07,47.654685974121094,107.83654022216797,90.41966247558594,32.76706314086914,51.73082733154297
2019-08-08,48.705745697021484,109.0539321899414,91.95134735107422,33.0257453918457,53.110313415527344
2019-08-09,48.30438232421875,109.35205841064453,91.85091400146484,32.64838790893555,51.980316162109375
2019-08-12,48.18180465698242,109.26100158691406,90.12672424316406,32.02145767211914,51.72772216796875
2019-08-13,50.22223663330078,110.49495697021484,91.51610565185547,32.68794250488281,52.366607666015625
2019-08-14,48.72736740112305,107.87794494628906,87.71620178222656,32.319705963134766,50.256797790527344
2019-08-15,48.4846305847168,108.10980224609375,88.05099487304688,34.29479217529297,49.95963668823242
2019-08-16,49.62860870361328,108.78890991210938,90.16018676757812,34.3860969543457,50.739688873291016
2019-08-19,50.55390548706055,109.5259780883789,90.9720687866211,34.635650634765625,51.59400939941406
2019-08-20,50.556304931640625,108.15953826904297,89.81703186035156,34.100032806396484,51.28200149536133
2019-08-21,51.10426330566406,108.92970275878906,90.0681381225586,34.09090042114258,51.794593811035156
2019-08-22,51.06099319458008,108.71438598632812,90.99720001220703,34.057430267333984,51.68315124511719
2019-08-23,48.70093536376953,105.78266143798828,88.7373275756836,33.72874450683594,50.1379280090332
2019-08-26,49.626216888427734,106.63371276855469,89.44874572753906,34.08177185058594,50.405372619628906
2019-08-27,49.06624221801758,108.16897583007812,88.50294494628906,34.21263122558594,49.915069580078125
2019-08-28,49.39549255371094,107.36798858642578,89.3901596069336,34.303932189941406,50.27907943725586
2019-08-29,50.23185729980469,107.00084686279297,91.4156494140625,34.717811584472656,50.83625030517578
2019-08-30,50.166961669921875,107.10098266601562,91.95134735107422,34.7725944519043,50.87339401245117
2019-09-03,49.43634796142578,107.41805267333984,90.86324310302734,34.88824462890625,50.932830810546875
2019-09-04,50.27511978149414,107.51817321777344,91.95972442626953,35.27473831176758,51.47514343261719
2019-09-05,51.2580680847168,107.2845458984375,94.05216979980469,35.131710052490234,52.20317840576172
2019-09-06,51.25325393676758,106.97582244873047,94.25305938720703,34.91563415527344,52.6934928894043
2019-09-09,51.47196578979492,105.92449188232422,96.5882339477539,35.40256881713867,53.1095085144043
2019-09-10,52.07999801635742,108.09391021728516,97.81861114501953,35.317344665527344,53.5403938293457
2019-09-11,53.73590087890625,109.4455795288086,98.08646392822266,35.30821228027344,53.436378479003906
2019-09-12,53.61572265625,108.8281478881836,98.6890869140625,35.582115173339844,53.47352981567383
2019-09-13,52.57268524169922,109.12017822265625,100.63088989257812,35.7373161315918,53.96382522583008
2019-09-16,52.84906768798828,108.08555603027344,99.73533630371094,35.17127227783203,54.77360153198242
2019-09-17,53.041351318359375,108.19398498535156,99.24150848388672,35.457332611083984,54.35757064819336
2019-09-18,53.538818359375,108.81145477294922,100.23750305175781,35.65514373779297,54.097557067871094
2019-09-19,53.10381317138672,108.56112670898438,99.91946411132812,35.63994216918945,53.73353576660156
2019-09-20,52.327552795410156,109.84607696533203,99.51770782470703,35.600372314453125,53.54780197143555
2019-09-23,52.56547164916992,109.92118835449219,99.50093841552734,35.795143127441406,53.584957122802734
2019-09-24,52.315528869628906,109.76264953613281,98.20362854003906,36.03252029418945,52.84949493408203
2019-09-25,53.120643615722656,109.29540252685547,98.76444244384766,36.053810119628906,53.005489349365234
2019-09-26,52.8466682434082,107.50981903076172,97.9525375366211,36.00208282470703,52.72319793701172
2019-09-27,52.58951187133789,107.30123138427734,98.5300521850586,36.04773712158203,53.102073669433594
2019-09-30,53.82722091674805,107.9520492553711,98.50495147705078,36.117733001708984,52.45575714111328
2019-10-01,53.976234436035156,108.4610366821289,96.71381378173828,35.86513900756836,51.2225456237793
2019-10-02,52.623165130615234,110.13813018798828,94.78874206542969,35.338653564453125,49.88533020019531
2019-10-03,53.07018280029297,109.46226501464844,94.65373229980469,35.39647674560547,50.5019416809082
2019-10-04,54.557838439941406,111.52320861816406,96.70391082763672,35.95948028564453,51.23741149902344
2019-10-07,54.569854736328125,111.10600280761719,96.49301147460938,35.67645263671875,50.53166580200195
2019-10-08,53.93054962158203,110.00460815429688,94.34158325195312,35.782958984375,49.551029205322266
2019-10-09,54.56262969970703,107.81855010986328,95.02494812011719,36.19380569458008,50.10078048706055
2019-10-10,55.29804992675781,107.6850357055664,96.35799407958984,36.40074920654297,50.702545166015625
2019-10-11,56.76888656616211,109.57908630371094,97.98634338378906,36.59247970581055,51.24485778808594
2019-10-14,56.68717575073242,109.07012939453125,98.24787902832031,36.26683807373047,51.39342498779297
2019-10-15,56.55499267578125,110.8389663696289,101.209228515625,36.37640380859375,51.57170867919922
2019-10-16,56.32667541503906,112.7831039428711,100.97298431396484,36.34293746948242,50.687679290771484
2019-10-17,56.54538345336914,113.61746215820312,101.53829193115234,36.47075271606445,50.620811462402344
2019-10-18,56.81696319580078,106.55028533935547,101.71542358398438,36.25771713256836,50.22706985473633
2019-10-21,57.80231475830078,106.81729888916016,104.23807525634766,36.44032287597656,51.06654357910156
2019-10-22,57.670127868652344,107.80186462402344,105.28423309326172,36.391632080078125,51.326560974121094
2019-10-23,58.444007873535156,108.38591003417969,105.56267547607422,36.321624755859375,51.81687545776367
2019-10-24,58.540138244628906,106.3833999633789,105.48672485351562,36.24554443359375,51.326560974121094
2019-10-25,59.261131286621094,107.0926513671875,106.3304443359375,36.22728729248047,51.44542694091797
2019-10-28,59.854759216308594,107.78514862060547,106.73542022705078,36.28206253051758,50.992252349853516
2019-10-29,58.47043228149414,107.735107421875,106.66792297363281,35.652095794677734,50.84367752075195
2019-10-30,58.46323013305664,110.8389663696289,106.07732391357422,35.941219329833984,50.308807373046875
2019-10-31,59.78504943847656,110.17147064208984,105.3939208984375,35.68558120727539,50.197357177734375
2019-11-01,61.481807708740234,109.47061157226562,107.82376861572266,35.795143127441406,51.70542526245117
2019-11-04,61.88556671142578,108.66124725341797,108.68434143066406,35.77992248535156,53.24322509765625
2019-11-05,61.79664611816406,108.81979370117188,108.92057037353516,36.172515869140625,54.29814147949219
2019-11-06,61.823062896728516,109.27034759521484,109.08930206298828,36.367271423339844,53.1095085144043
2019-11-07,62.53658676147461,109.66252136230469,109.67988586425781,36.58944320678711,54.23869705200195
2019-11-08,62.70774459838867,110.97249603271484,110.00048828125,36.34901809692383,53.20865249633789
2019-11-11,63.20429992675781,110.12142181396484,109.61238861083984,36.22728729248047,52.8853759765625
2019-11-12,63.14646530151367,109.59577178955078,108.97119140625,36.25163269042969,52.15607452392578
2019-11-13,63.751495361328125,109.52901458740234,108.39746856689453,36.81769561767578,51.72752380371094
2019-11-14,63.310386657714844,109.27034759521484,108.49870300292969,36.717254638671875,51.50194549560547
2019-11-15,64.06246948242188,112.59120178222656,109.28335571289062,36.17555618286133,52.02073669433594
2019-11-18,64.38549041748047,112.49942016601562,110.20295715332031,36.595523834228516,51.51698684692383
2019-11-19,64.19023895263672,112.4910659790039,110.16925048828125,36.48596954345703,50.990699768066406
2019-11-20,63.442955017089844,113.42557525634766,109.36772918701172,36.25467300415039,51.14858627319336
2019-11-21,63.15851593017578,113.84275817871094,109.62081909179688,36.47684097290039,52.38163375854492
2019-11-22,63.10306167602539,115.20278930664062,110.34639739990234,36.32467269897461,52.15607452392578
2019-11-25,64.20951080322266,115.25320434570312,110.9369888305664,36.19076919555664,51.81022644042969
2019-11-26,63.70811462402344,115.24479675292969,111.0888442993164,36.27293014526367,51.68240737915039
2019-11-27,64.5638656616211,115.73208618164062,111.4178695678711,36.14207458496094,51.652320861816406
2019-11-29,64.42163848876953,115.513671875,111.16478729248047,36.24250793457031,51.223777770996094
2019-12-02,63.67677688598633,115.4044418334961,110.92011260986328,36.300323486328125,51.44179916381836
2019-12-03,62.54141616821289,115.2364273071289,109.49429321289062,36.114681243896484,51.03582000732422
2019-12-04,63.093421936035156,117.10157775878906,111.65413665771484,36.12077713012695,51.614742279052734
2019-12-05,64.01907348632812,117.25281524658203,112.26156616210938,36.273624420166016,51.43429183959961
2019-12-06,65.25568389892578,117.94173431396484,113.9321060180664,36.61600112915039,52.26133728027344
2019-12-09,64.34207153320312,118.04254913330078,113.40055847167969,36.487606048583984,52.37411880493164
2019-12-10,64.71813201904297,117.61408996582031,113.47650909423828,36.42034912109375,51.92299270629883
2019-12-11,65.27013397216797,118.44581604003906,113.2065200805664,36.37755584716797,51.84781265258789
2019-12-12,65.43647003173828,118.74827575683594,116.44628143310547,36.60988235473633,52.8853759765625
2019-12-13,66.32596588134766,118.78190612792969,115.42543029785156,36.77190399169922,52.050819396972656
2019-12-16,67.46131896972656,119.1263656616211,115.8725814819336,36.84832000732422,52.62974166870117
2019-12-17,67.59390258789062,120.61345672607422,116.5812759399414,37.07453536987305,52.389156341552734
2019-12-18,67.4323959350586,120.30258178710938,116.46316528320312,36.64044952392578,52.53200912475586
2019-12-19,67.4999008178711,122.1173324584961,115.88101196289062,36.70771026611328,52.171104431152344
2019-12-20,67.36007690429688,122.71382904052734,115.7882308959961,36.77190399169922,52.58463668823242
2019-12-23,68.45927429199219,123.03314208984375,115.75447845458984,36.3867301940918,52.84778594970703
2019-12-24,68.52438354492188,122.60458374023438,116.07506561279297,36.533447265625,52.644775390625
2019-12-26,69.88392639160156,122.5206069946289,117.30684661865234,36.5365104675293,52.72747802734375
2019-12-27,69.8573989868164,122.45342254638672,117.39122009277344,36.55791091918945,52.54703903198242
2019-12-30,70.27200317382812,122.07530975341797,116.96097564697266,36.49982833862305,52.2387809753418
2019-12-31,70.78544616699219,122.55419158935547,117.61056518554688,36.32864761352539,52.46432876586914
2020-01-02,72.40050506591797,122.63821411132812,119.0363998413086,36.35921096801758,53.30643081665039
2020-01-03,71.69664001464844,121.21833038330078,117.46556854248047,36.03822708129883,52.87785339355469
2020-01-06,72.26791381835938,121.06713104248047,117.37217712402344,35.964874267578125,53.28385543823242
2020-01-07,71.92806243896484,121.80646514892578,115.37677764892578,35.63166427612305,52.84778594970703
2020-01-08,73.0851058959961,121.7896728515625,116.2768325805664,35.50938034057617,52.050819396972656
2020-01-09,74.63750457763672,122.15095520019531,116.70137023925781,35.876216888427734,52.44929122924805
2020-01-10,74.80622863769531,121.8736801147461,115.5381088256836,35.576637268066406,51.98314666748047
2020-01-13,76.40443420410156,122.411376953125,116.49761199951172,35.42378234863281,52.4793815612793
2020-01-14,75.37271118164062,123.1003189086914,117.85615539550781,35.51551055908203,52.028255462646484
2020-01-15,75.04967498779297,123.5119400024414,116.09001922607422,35.24037170410156,51.94554901123047
2020-01-16,75.98979187011719,124.51175689697266,116.54007720947266,35.429901123046875,51.74254608154297
2020-01-17,76.83108520507812,125.32672119140625,117.3467025756836,35.142547607421875,51.547080993652344
2020-01-21,76.3104248046875,125.4107437133789,116.19189453125,35.33513259887695,50.81025695800781
2020-01-22,76.58280944824219,124.55378723144531,116.05606079101562,35.491050720214844,50.517032623291016
2020-01-23,76.95162200927734,124.78900146484375,115.93714904785156,35.40239715576172,50.20124435424805
2020-01-24,76.72984313964844,124.61260223388672,113.05866241455078,34.962188720703125,49.86292266845703
2020-01-27,74.47358703613281,124.97386932373047,112.10770416259766,35.41767501831055,48.674991607666016
2020-01-28,76.58036804199219,125.60397338867188,114.14555358886719,35.643890380859375,48.60731887817383
2020-01-29,78.18340301513672,126.47772979736328,113.97574615478516,35.42684555053711,48.20132064819336
2020-01-30,78.07009887695312,126.3265151977539,115.38524627685547,35.63777160644531,48.71258544921875
2020-01-31,74.60856628417969,125.07466888427734,112.3879165649414,34.99886703491211,46.70512008666992
2020-02-03,74.40367889404297,126.16690826416016,113.24551391601562,34.93162155151367,45.660064697265625
2020-02-04,76.86001586914062,127.36835479736328,114.87581634521484,35.23731231689453,45.088653564453125
2020-02-05,77.48677062988281,129.37631225585938,116.8287353515625,35.70808792114258,47.163761138916016
2020-02-06,78.39309692382812,128.98983764648438,116.84571838378906,35.55524826049805,46.52469253540039
2020-02-07,77.32754516601562,127.61197662353516,116.47209167480469,35.5980339050293,46.2164306640625
2020-02-10,77.69478607177734,127.58677673339844,116.95612335205078,35.23120880126953,45.72834014892578
2020-02-11,77.22606658935547,127.69597625732422,117.17688751220703,35.27705764770508,46.16304016113281
2020-02-12,79.06000518798828,126.93983459472656,117.17688751220703,35.41461181640625,46.72740173339844
2020-02-13,78.49700164794922,126.09967041015625,117.07498168945312,35.900672912597656,46.46810531616211
2020-02-14,78.51634979248047,126.13330078125,116.71833038330078,36.03822708129883,46.254554748535156
2020-02-18,77.07865905761719,125.301513671875,115.17295837402344,36.57014465332031,45.66732406616211
2020-02-19,78.19498443603516,125.13351440429688,116.74384307861328,35.97404098510742,46.01814270019531
2020-02-20,77.39277648925781,124.65460968017578,116.74384307861328,35.97709655761719,45.652076721191406
2020-02-21,75.6410140991211,125.96526336669922,115.3173599243164,36.24916458129883,45.095340728759766
2020-02-24,72.04800415039062,123.3695297241211,112.21807861328125,35.55829620361328,42.98281478881836
2020-02-25,69.60759735107422,122.30415344238281,107.20833587646484,34.96830749511719,41.335487365722656
2020-02-26,70.71182250976562,121.48400115966797,107.53099822998047,34.78183364868164,40.427940368652344
2020-02-27,66.0895004272461,117.62843322753906,103.05622100830078,33.74858474731445,37.99509048461914
2020-02-28,66.05085754394531,113.70526885986328,98.58990478515625,32.91709518432617,39.23058319091797
2020-03-02,72.20023345947266,118.3894271850586,103.1835708618164,35.42378234863281,41.09144592285156
2020-03-03,69.90721893310547,114.64376068115234,99.3116455078125,34.515872955322266,39.12381362915039
2020-03-04,73.14981842041016,121.31489562988281,101.76556396484375,35.69585418701172,39.97797393798828
2020-03-05,70.77703857421875,120.07198333740234,96.7728042602539,35.43601989746094,38.21625518798828
2020-03-06,69.83715057373047,120.08890533447266,91.77156066894531,35.83647918701172,36.37064743041992
