Date,Portfolio
2019-11-14,-0.0030871717465449
2019-11-15,0.00896447488291602
2019-11-18,0.002913491985155601
2019-11-19,-0.003324421549234992
2019-11-20,-0.00277052215967208
2019-11-21,0.0063487831344679205
2019-11-22,0.0018419651703767206
2019-11-25,0.0026012922034092598
2019-11-26,-0.0013419402148595696
2019-11-27,0.003286564374486341
2019-11-29,-0.0023758877733636003
2019-12-02,-0.0017714810869955805
2019-12-03,-0.00902929629872372
2019-12-04,0.01124990715859938
2019-12-05,0.0044276738825690205
2019-12-06,0.01311818759527168
2019-12-09,-0.00383193867439688
2019-12-10,-0.0015144104780542803
2019-12-11,0.0021197661277328403
2019-12-12,0.012023678030571722
2019-12-13,-0.0012490171263507006
2019-12-16,0.0074184018389733
2019-12-17,0.00442652073123706
2019-12-18,-0.0029923270204557603
2019-12-19,0.00121057316847186
2019-12-20,0.0023375468138806203
2019-12-23,0.0026316897600964003
2019-12-24,8.561450769946008e-05
2019-12-26,0.006284415206161846
2019-12-27,-0.0006090135653864801
2019-12-30,-0.0016545916474456602
2019-12-31,0.0032821948063737204
2020-01-02,0.010503490644820722
2020-01-03,-0.010272777938249421
2020-01-06,0.00231364803927896
2020-01-07,-0.006609046745771441
2020-01-08,0.0010473921971075402
2020-01-09,0.0091689286511469
2020-01-10,-0.005443020280220881
2020-01-13,0.007866149404723539
2020-01-14,-0.00044412045949496
2020-01-15,-0.00505284775515616
2020-01-16,0.00519369857034388
2020-01-17,0.0025299460606124403
2020-01-21,-0.0049522680863498605
2020-01-22,-0.0011582461918813402
2020-01-23,-0.00061386453732774
2020-01-24,-0.00965947225014262
2020-01-27,-0.00914264698920454
2020-01-28,0.01130104743170208
2020-01-29,0.0023919282707824596
2020-01-30,0.00525651715780544
2020-01-31,-0.027872648123410136
2020-02-03,-0.00213594882113062
2020-02-04,0.010633831732533162
2020-02-05,0.020060540142241602
2020-02-06,-0.00179511247236846
2020-02-07,-0.006578874513479501
2020-02-10,-0.0024316314976160205
2020-02-11,0.00150362904056106
2020-02-12,0.006790178664206501
2020-02-13,-0.0012867500459855601
2020-02-14,-0.0006594573996385
2020-02-18,-0.00721624461584448
2020-02-19,0.0036326596132393203
2020-02-20,-0.004391220392264349
2020-02-21,-0.00579445485462422
2020-02-24,-0.0321776617605138
2020-02-25,-0.028413587604462238
2020-02-26,-0.00302417683230402
2020-02-27,-0.04572070749158152
2020-02-28,-0.013879222842339098
2020-03-02,0.060895084492604924
2020-03-03,-0.03488728483079706
2020-03-04,0.037060517873193
2020-03-05,-0.028618067968254283
2020-03-06,-0.020362353246738442
2020-03-09,-0.07535000301496855
2020-03-10,0.049461167571177286
2020-03-11,-0.0457917811237713
2020-03-12,-0.08694355993509421
2020-03-13,0.09852235075850874
2020-03-16,-0.0982337755118373
2020-03-17,0.07276936839974023
2020-03-18,-0.04281766029019196
2020-03-19,-0.006226836026742321
2020-03-20,-0.047180958115152744
2020-03-23,-0.0368884713511092
2020-03-24,0.08500783053525501
2020-03-25,0.007382604108904782
2020-03-26,0.045440520987706984
2020-03-27,-0.03798802847158464
2020-03-30,0.04012056392456174
2020-03-31,-0.010876761125804121
2020-04-01,-0.028059844341424403
2020-04-02,0.0407408900112853
2020-04-03,-0.01174575226044336
2020-04-06,0.0561116637441885
2020-04-07,-0.005608520349033759
2020-04-08,0.03401502195504458
2020-04-09,0.013202365711745137
2020-04-13,-0.0030051332852659004
2020-04-14,0.01794141676877844
2020-04-15,-0.019020837372064017
2020-04-16,-0.00433626449674028
2020-04-17,0.038878669383846085
2020-04-20,-0.02477943347741614
2020-04-21,-0.01666142382437006
2020-04-22,0.02023171298303844
2020-04-23,0.004246582868373821
2020-04-24,0.010596177276313299
2020-04-27,0.00722506752906596
2020-04-28,-0.0013641539623599
2020-04-29,0.014642851733260822
2020-04-30,-0.00782797348353556
2020-05-01,-0.02287251573535902
2020-05-04,0.009757985442040842
2020-05-05,0.005799681758626821
2020-05-06,-0.00963766743504164
2020-05-07,0.0032091476310184
2020-05-08,0.02002479233794268
2020-05-11,-0.0029094816270744004
2020-05-12,-0.01462855471885036
2020-05-13,-0.01936316908324108
2020-05-14,0.011524532901046821
2020-05-15,0.0015737661466543593
2020-05-18,0.034048506790969296
2020-05-19,-0.017505934919656997
2020-05-20,0.015400153022720561
2020-05-21,-0.009648818890353102
2020-05-22,-0.0029671462592802205
2020-05-26,0.018221372925602563
2020-05-27,0.0121215381014825
2020-05-28,-0.0032344507106430794
2020-05-29,-0.00037206774409488056
2020-06-01,0.00641502412511932
2020-06-02,0.007454428139675621
2020-06-03,0.01983666253204812
2020-06-04,-0.0029149807761387207
2020-06-05,0.030784551328369523
2020-06-08,0.01018279064615696
2020-06-09,-0.004194055330771421
2020-06-10,-0.011477131939018502
2020-06-11,-0.055085092369209526
2020-06-12,0.00939050568768124
2020-06-15,0.004421170388982321
2020-06-16,0.018601823780831243
2020-06-17,-0.0134941216823183
2020-06-18,-0.0023567473931464006
2020-06-19,-0.0036955692053472202
2020-06-22,0.00742123386164086
2020-06-23,0.006172876665882381
2020-06-24,-0.025158455323613802
2020-06-25,0.011443217665379502
2020-06-26,-0.02895751581777956
2020-06-29,0.01174050290118994
2020-06-30,0.00925073085813172
2020-07-01,-0.0071021687607875006
2020-07-02,0.00238112558314136
2020-07-06,0.014122044920718219
2020-07-07,0.0019328916977155988
2020-07-08,0.002952372056137641
2020-07-09,-0.00749122172436164
2020-07-10,0.021939673228842882
2020-07-13,0.004205488218546462
2020-07-14,0.0186446294250432
2020-07-15,0.007456672504150297
2020-07-16,-0.0018294005348321203
2020-07-17,-0.00809819005799444
2020-07-20,-0.0023000899741053003
2020-07-21,0.013189841458192821
2020-07-22,-0.004685830250242801
2020-07-23,-0.010173753296583541
2020-07-24,-0.00574527240586544
2020-07-27,0.003564220480332881
2020-07-28,-0.0044158443940311605
2020-07-29,0.00886885865265348
2020-07-30,-0.01319140241225036
2020-07-31,0.01857976292090472
2020-08-03,0.0067571458115552
2020-08-04,0.00940912015191046
2020-08-05,0.00477050192955922
2020-08-06,0.004227623791856639
2020-08-07,0.0013195259198924801
2020-08-10,0.01254107604080204
2020-08-11,-0.0015413286863781607
2020-08-12,0.011162725735600862
2020-08-13,-0.00392403547410494
2020-08-14,0.0022455038418789
2020-08-17,-0.002850948822660981
2020-08-18,-0.0019426923192572402
2020-08-19,-0.0045114203683741
2020-08-20,-0.0024168740803634206
2020-08-21,0.01209694525079716
2020-08-24,0.01399534572175624
2020-08-25,-0.00829348665121984
2020-08-26,-0.0039195886272700795
2020-08-27,0.01280646306639256
2020-08-28,0.011512941076464563
2020-08-31,-0.004291341487439721
2020-09-01,0.015438093173016103
2020-09-02,0.0008257687610125205
2020-09-03,-0.02686703203027188
2020-09-04,0.0006513561524450996
2020-09-08,-0.03294341151375194
2020-09-09,0.014067976202795021
2020-09-10,-0.02172869580870252
2020-09-11,0.00034155998889851956
2020-09-14,0.00914820954917996
2020-09-15,-0.0072555678492940805
2020-09-16,0.0011752766414594787
2020-09-17,-0.0065590186365689215
2020-09-18,-0.00931451917043724
2020-09-21,-0.0070425093174738196
2020-09-22,-0.0033975687676162008
2020-09-23,-0.021088172150907702
2020-09-24,0.0028367171073167005
2020-09-25,0.01331899266361776
2020-09-28,0.016359782801472163
2020-09-29,-0.009260538379601342
2020-09-30,0.011751450793084142
2020-10-01,-0.0014083901401657408
2020-10-02,-0.01053674594288052
2020-10-05,0.019566411435586063
2020-10-06,-0.014176492034157502
2020-10-07,0.010126277577710499
2020-10-08,0.01646056923251718
2020-10-09,0.004193113640581661
2020-10-12,0.01773293647953956
2020-10-13,-0.01275280497089812
2020-10-14,-0.00485434950304454
2020-10-15,0.00354911786950818
2020-10-16,-0.0037593692524581198
2020-10-19,-0.02000284403636558
2020-10-20,0.00710417707652162
2020-10-21,-0.006449614483221721
2020-10-22,0.015821960234316
2020-10-23,-0.002796325464272301
2020-10-26,-0.01377489382460073
2020-10-27,-0.00439741756853568
2020-10-28,-0.03315130532179762
2020-10-29,0.015721831265339402
2020-10-30,-0.01332518541522584
2020-11-02,0.017425920935609802
2020-11-03,0.009078526079653681
2020-11-04,0.0011291491855257808
2020-11-05,0.017561067992649983
2020-11-06,0.00152665755252004
2020-11-09,0.050730419339969156
2020-11-10,0.00901180027112214
2020-11-11,0.0036996656419974404
2020-11-12,-0.00876402659613918
2020-11-13,0.01143631314868844
2020-11-16,0.02271097400179306
2020-11-17,-0.0068853814539584
2020-11-18,-0.014337168699808361
2020-11-19,0.00634538724244442
2020-11-20,-0.00989672137608864
2020-11-23,0.011796444535794402
2020-11-24,0.02544920898205594
2020-11-25,-0.005815764279200141
2020-11-27,-0.00325843523319726
2020-11-30,-0.00902763256074168
2020-12-01,0.0148946665464335
2020-12-02,0.010067021175257401
2020-12-03,-0.0006464028867899402
2020-12-04,0.00918596374119906
2020-12-07,-0.00484553599225322
2020-12-08,0.0130409486239242
2020-12-09,-0.002620270441873039
2020-12-10,0.00471880969173722
2020-12-11,-0.00261672790144994
2020-12-14,-0.017262078663355544
2020-12-15,0.019233886019075483
2020-12-16,0.0021377121094729203
2020-12-17,0.00492811063277874
2020-12-18,-0.006652695430197001
2020-12-21,0.004434468605840642
2020-12-22,-0.003552622593417621
2020-12-23,0.00438334652188802
2020-12-24,0.0009375669920664401
2020-12-28,0.012484967783332
2020-12-29,-0.005468389809231441
2020-12-30,0.0027657513893513805
2020-12-31,0.00102368573032326
2021-01-04,-0.0032901779919994392
2021-01-05,0.014486327132209681
2021-01-06,0.01089304352799282
2021-01-07,0.01562371746959255
2021-01-08,0.0037325034417412008
2021-01-11,0.0044693155892344405
2021-01-12,0.008030457746919399
2021-01-13,0.0033420368009287006
2021-01-14,0.008794946852720241
2021-01-15,-0.01955730992449348
2021-01-19,0.00555291379677402
2021-01-20,0.008863375817211801
2021-01-21,-0.0017868406267829194
2021-01-22,0.0031393471279061395
2021-01-25,0.003599264286018401
2021-01-26,0.002340468063028441
2021-01-27,-0.017484467692376382
2021-01-28,0.0010534371925601804
2021-01-29,-0.02665999856591866
2021-02-01,0.00288563536204618
2021-02-02,0.010944416492648702
2021-02-03,0.00826105887800486
2021-02-04,0.01733284762060408
2021-02-05,0.01129877091166934
2021-02-08,0.013458682369387881
2021-02-09,-0.00171597139506594
2021-02-10,-0.0005433723954527997
2021-02-11,-0.007002255160883461
2021-02-12,0.00717862876785052
2021-02-16,0.0074451171922015605
2021-02-17,0.00303577086005204
2021-02-18,-0.017058208869958423
2021-02-19,0.0025878858900263207
2021-02-22,0.0022257230185911197
2021-02-23,-0.0008450008874952798
2021-02-24,0.00804689629397724
2021-02-25,-0.014669274781726919
2021-02-26,-0.018205098853732483
2021-03-01,0.026080704436833645
2021-03-02,-0.008294891239714202
2021-03-03,-0.006815174669952559
2021-03-04,-0.002613397173582622
2021-03-05,0.0166277852580019
2021-03-08,-0.006136285735804442
2021-03-09,0.005589676709880219
2021-03-10,0.01559816771491914
2021-03-11,0.000678644245628666
2021-03-12,0.0065898255089086805
2021-03-15,-0.0012083300203088402
2021-03-16,-0.0029601699370006796
2021-03-17,-0.0007598735725299796
2021-03-18,-0.015088218308840242
2021-03-19,-0.0030814906127917003
2021-03-22,-0.00023084704692727972
2021-03-23,-0.00366123367968768
2021-03-24,0.0023164459889125208
2021-03-25,0.004253916025191901
2021-03-26,0.015131638954452162
2021-03-29,-0.0002599690681211596
2021-03-30,-0.005172454404253702
2021-03-31,-0.0028612477253246605
2021-04-01,0.006765650816009341
2021-04-05,0.00902952871357256
2021-04-06,-0.0005678070200797399
2021-04-07,0.006540109349203061
2021-04-08,0.0010958204573953806
2021-04-09,0.00307102632419408
2021-04-12,-0.0038811643291224605
2021-04-13,-5.504045964543967e-05
2021-04-14,-0.0010486297177384205
2021-04-15,0.00561859209843868
2021-04-16,0.0028054671988353595
2021-04-19,-0.0011950579486101403
2021-04-20,-0.0050031796882156615
2021-04-21,0.00557047159100064
2021-04-22,-0.013015593664398261
2021-04-23,0.00926136885210016
2021-04-26,-0.0030523264170736002
2021-04-27,0.0025847909815323003
2021-04-28,0.00393884963703244
2021-04-29,0.011860554623395182
2021-04-30,-0.011963111487993922
2021-05-03,0.012785748569775001
2021-05-04,-0.0019254671627413008
2021-05-05,0.00802484988895674
2021-05-06,0.01071799659310022
2021-05-07,0.004310425954350581
2021-05-10,-0.0017198073797051404
2021-05-11,-0.01460299391492516
2021-05-12,-0.011270201545804623
2021-05-13,0.011740146150880341
2021-05-14,0.01419291349719772
2021-05-17,0.00292305603672486
2021-05-18,-0.00630770549736472
2021-05-19,-0.0070029122638829025
2021-05-20,0.00524880936368344
2021-05-21,-0.0014752023553769803
2021-05-24,0.006866245729468626
2021-05-25,-0.00664380540030412
2021-05-26,0.0008043234077086999
2021-05-27,-0.0016332509863707404
2021-05-28,-0.0008511080378160801
2021-06-01,0.003918713131205219
2021-06-02,0.0032269656270905145
2021-06-03,-0.00134957790450372
2021-06-04,0.00528098901170612
2021-06-07,-0.004924569318468774
2021-06-08,0.0007977198248791803
2021-06-09,0.0014125521992262003
2021-06-10,-0.0014532067122351
2021-06-11,-0.0013128688260941996
2021-06-14,0.0014270658490703005
2021-06-15,0.0010998676641156392
2021-06-16,-0.0026678176786800395
2021-06-17,-0.00804324378320582
2021-06-18,-0.01983399840554298
2021-06-21,0.0175826568861062
2021-06-22,0.00673684788689662
2021-06-23,-0.0005046376340045197
2021-06-24,0.0045226209634505205
2021-06-25,0.00539862479996028
2021-06-28,-0.0030831832459764204
2021-06-29,-0.00033042144759113106
2021-06-30,0.010494446015156282
2021-07-01,0.0020736438025120395
2021-07-02,0.00821623772134232
2021-07-06,-0.007551590221660281
2021-07-07,0.0020829999082643603
2021-07-08,-0.00674595445838778
2021-07-09,0.01444555425336666
2021-07-12,0.0011519285393872401
2021-07-13,-0.0018359237291303604
2021-07-14,0.0024428492752181404
2021-07-15,-0.00465898483657942
2021-07-16,-0.013374261364644261
2021-07-19,-0.02067815414354604
2021-07-20,0.013915414175438822
2021-07-21,0.00986295057975486
2021-07-22,-0.0021302462383312997
2021-07-23,0.0055402733719038
2021-07-26,0.0073429605675111
2021-07-27,-0.004533568249863659
2021-07-28,-0.00212951271656812
2021-07-29,0.00531686620526472
2021-07-30,-0.00544919152401274
2021-08-02,-0.0016170298859161801
2021-08-03,0.011669318565691842
2021-08-04,-0.00993242330551838
2021-08-05,0.00803332222031022
2021-08-06,0.0060095727049062795
2021-08-09,-0.0013902985048755
2021-08-10,0.00953697847142186
2021-08-11,0.00515123691093642
2021-08-12,0.005560042703456681
2021-08-13,-0.00214891462747308
2021-08-16,0.0019089861869128802
2021-08-17,-0.0032388396025874
2021-08-18,-0.015797692447942942
2021-08-19,-0.004398191916442421
2021-08-20,0.00539944141659224
2021-08-23,0.010656082752035962
2021-08-24,-0.0018034826153178604
2021-08-25,0.0015574391961901998
2021-08-26,-0.006007808018862701
2021-08-27,0.005365691200869259
2021-08-30,0.0031494238552993202
2021-08-31,-0.00468505092633656
2021-09-01,-0.00187056109474374
2021-09-02,0.00971972505147034
2021-09-03,-7.076332813294014e-05
2021-09-07,-0.0041808146173891204
2021-09-08,-0.00497124384865424
2021-09-09,-0.006188937675900701
2021-09-10,-0.011359210956275121
2021-09-13,0.00656687562656332
2021-09-14,-0.01051057079079722
2021-09-15,0.010457947116500782
2021-09-16,-0.00211528731609948
2021-09-17,-0.007535570359052361
2021-09-20,-0.01947990687796234
2021-09-21,0.0017967909829034801
2021-09-22,0.01186802935265202
2021-09-23,0.01612502147414034
2021-09-24,0.00417123507214828
2021-09-27,0.005928521645373001
2021-09-28,-0.006648934903580801
2021-09-29,0.0024076644021464
2021-09-30,-0.012708933861699419
2021-10-01,0.008384103514023461
2021-10-04,-0.0060276859383267605
2021-10-05,0.0075373560774624395
2021-10-06,-0.00010182160895899975
2021-10-07,0.007787874468144861
2021-10-08,0.004715094873463321
2021-10-11,-0.00735777374177238
2021-10-12,-0.00780647621329786
2021-10-13,-0.0062105633582524
2021-10-14,0.013470368200043341
2021-10-15,0.00970621172408766
2021-10-18,0.0023382084819129397
2021-10-19,0.01737973996403718
2021-10-20,0.0061688528580466405
2021-10-21,-0.004261907622426521
2021-10-22,0.005481080095314081
2021-10-25,0.00561093325312776
2021-10-26,0.006373618473702781
2021-10-27,-0.01405521136444672
2021-10-28,0.008734766551045
2021-10-29,-0.0023417074054985798
2021-11-01,0.0030382180435247004
2021-11-02,0.0028036674354790796
2021-11-03,-0.0007416823354412403
2021-11-04,-0.0009175249586288203
2021-11-05,-0.00048454678239059955
2021-11-08,0.00028140659236442
2021-11-09,0.0011798215013882401
2021-11-10,-0.007599833959946161
2021-11-11,-0.0010980441904383529
2021-11-12,0.00184363974106976
2021-11-15,-0.0015790207630487951
2021-11-16,-0.004219295518491979
2021-11-17,-0.0009305823159199403
2021-11-18,0.0024446102158922002
2021-11-19,-0.008933676976418201
2021-11-22,0.0083422162731311
2021-11-23,0.013197011135884982
2021-11-24,0.0006380333282926399
2021-11-26,-0.02292333050173306
2021-11-29,0.00217806161055596
2021-11-30,-0.009931173109152201
2021-12-01,-0.004197840131951961
2021-12-02,0.00427566744821082
2021-12-03,-0.0013130990312511795
2021-12-06,0.015564065930177522
2021-12-07,0.01220785027381684
2021-12-08,0.00202538448531976
2021-12-09,0.00428761505351612
2021-12-10,0.009241892646591622
2021-12-13,-0.0037135713202308203
2021-12-14,0.00372883797210748
2021-12-15,0.005472387854893201
2021-12-16,-0.0055472929002782
2021-12-17,-0.022148225739759483
2021-12-20,-0.00804280656921856
2021-12-21,0.01110047676609418
2021-12-22,0.0065842547988047805
2021-12-23,0.0014794827939605
2021-12-27,0.01209989896300136
2021-12-28,0.00247896107892836
2021-12-29,-0.00044030889573310025
2021-12-30,-0.0010633275027388002
2021-12-31,0.0011289733799736998
2022-01-03,0.017407170771422422
2022-01-04,0.008366236539621461
2022-01-05,-0.00245214627921692
2022-01-06,0.002249292703265861
2022-01-07,0.008431258554197862
2022-01-10,-0.00235110995676132
2022-01-11,0.009279336855299601
2022-01-12,-0.0016993801721183798
2022-01-13,-0.00387169750142766
2022-01-14,-0.009413205379212239
2022-01-18,-0.01318101579247994
2022-01-19,-0.00584627068522992
2022-01-20,-0.00871353737180768
2022-01-21,-0.010968651857773501
2022-01-24,-0.0017244880109165684
2022-01-25,0.0071508410730955815
2022-01-26,-0.00139070021817176
2022-01-27,0.0012018124716680206
2022-01-28,0.02005105112575204
2022-01-31,0.013659012421919622
2022-02-01,0.015996930800235763
2022-02-02,0.0014151231802447001
2022-02-03,-0.007142619761334273
2022-02-04,0.00553512957459306
2022-02-07,-0.00040152818970913984
2022-02-08,0.0028552562661070795
2022-02-09,0.0010768982638888003
2022-02-10,-0.01222662579882746
2022-02-11,-0.0047321730452806595
2022-02-14,-0.00919624191390566
2022-02-15,0.007740518253327881
2022-02-16,-0.00036239622009711996
2022-02-17,-0.0023734161759504592
2022-02-18,-0.0065831263447656205
2022-02-22,-0.011194110273745679
2022-02-23,-0.01050250226153418
2022-02-24,-0.00935048506622742
2022-02-25,0.025398453029353778
2022-02-28,-0.010033689045207081
2022-03-01,-0.0074233663730711805
2022-03-02,0.014439186309380422
2022-03-03,0.0069854188949647405
2022-03-04,0.004475191938101661
2022-03-07,-0.0036488163802380806
2022-03-08,-0.01041832998455184
2022-03-09,0.005439302153200997
2022-03-10,0.003303478618124559
2022-03-11,-0.011468162280985121
2022-03-14,-0.00493510153105072
2022-03-15,0.005687900172367061
2022-03-16,0.01155981063503584
2022-03-17,0.01206596022274438
2022-03-18,0.001703315480437981
2022-03-21,0.00950791933667508
2022-03-22,0.0059973202459173815
2022-03-23,-0.0025107912910787202
2022-03-24,0.008711559306260601
2022-03-25,0.009646393105068
2022-03-28,-0.0014987862387954801
2022-03-29,0.004788051663661801
2022-03-30,0.00685489399793558
2022-03-31,-0.01629728861737106
2022-04-01,0.00334832740437924
2022-04-04,0.003830944232811621
2022-04-05,-0.0052885917634918405
2022-04-06,0.00560914053151684
2022-04-07,0.00458404480115802
2022-04-08,0.006996875367922021
2022-04-11,-0.0191915595201248
2022-04-12,0.002975927591032701
2022-04-13,0.005701668284707161
2022-04-14,-0.006520973742980579
2022-04-18,0.0010659137776135403
2022-04-19,0.01355257611391032
2022-04-20,0.00435115856566664
2022-04-21,-0.0049094431913823
2022-04-22,-0.021425874021918243
2022-04-25,-0.00043175621350591883
2022-04-26,-0.0168288368205038
